t_unix,t_rel_s,enc_m1,enc_m2,slot0_bus1_ax,slot0_bus1_ay,slot0_bus1_az,slot0_bus1_gx,slot0_bus1_gy,slot0_bus1_gz,slot1_bus1_ax,slot1_bus1_ay,slot1_bus1_az,slot1_bus1_gx,slot1_bus1_gy,slot1_bus1_gz
1780408897.233119,24.458714,-53,82,-19,-232,-16557,-43,0,56,-19,-232,-16557,-43,0,56
1780408897.252035,24.477630,-53,82,-59,-265,-16571,-42,0,31,-59,-265,-16571,-42,0,31
1780408897.270964,24.496560,-53,82,-18,-258,-16528,-45,-17,43,-18,-258,-16528,-45,-17,43
1780408897.292664,24.518259,-53,82,-76,-214,-16560,-44,6,41,-76,-214,-16560,-44,6,41
1780408897.311791,24.537386,-53,82,-119,-255,-16565,-31,-15,15,-119,-255,-16565,-31,-15,15
1780408897.330785,24.556381,-53,82,-45,-253,-16542,-40,-4,41,-45,-253,-16542,-40,-4,41
1780408897.349784,24.575379,-53,82,-53,-205,-16533,-34,-9,42,-53,-205,-16533,-34,-9,42
1780408897.368827,24.594422,-53,82,-40,-250,-16512,-39,-10,29,-40,-250,-16512,-39,-10,29
1780408897.387769,24.613364,-53,82,-68,-283,-16516,-41,-9,35,-68,-283,-16516,-41,-9,35
1780408897.406753,24.632349,-53,82,-7,-199,-16498,-43,-6,27,-7,-199,-16498,-43,-6,27
1780408897.425931,24.651526,-53,82,-13,-247,-16587,-32,-9,36,-13,-247,-16587,-32,-9,36
1780408897.444985,24.670581,-53,82,-79,-271,-16542,-47,-23,25,-79,-271,-16542,-47,-23,25
1780408897.463957,24.689553,-53,82,-71,-251,-16573,-50,2,28,-71,-251,-16573,-50,2,28
1780408897.482911,24.708507,-53,82,-36,-210,-16507,-35,-1,56,-36,-210,-16507,-35,-1,56
1780408897.501923,24.727519,-53,82,-55,-261,-16556,-15,2,34,-55,-261,-16556,-15,2,34
1780408897.520913,24.746509,-53,82,-81,-245,-16562,-45,-11,42,-81,-245,-16562,-45,-11,42
1780408897.539863,24.765459,-53,82,-83,-223,-16516,-38,-8,49,-83,-223,-16516,-38,-8,49
1780408897.558814,24.784410,-53,82,-72,-198,-16539,-40,6,30,-72,-198,-16539,-40,6,30
1780408897.577617,24.803213,-53,82,-79,-275,-16521,-44,2,50,-79,-275,-16521,-44,2,50
1780408897.596661,24.822257,-53,82,-39,-261,-16592,-54,-7,38,-39,-261,-16592,-54,-7,38
1780408897.615633,24.841228,-53,82,-76,-220,-16551,-28,0,32,-76,-220,-16551,-28,0,32
1780408897.634562,24.860158,-53,82,-89,-258,-16581,-25,5,32,-89,-258,-16581,-25,5,32
1780408897.653495,24.879090,-53,82,-76,-248,-16541,-35,-2,39,-76,-248,-16541,-35,-2,39
1780408897.672545,24.898141,-53,82,-39,-217,-16551,-36,-4,37,-39,-217,-16551,-36,-4,37
1780408897.691503,24.917099,-53,82,-106,-260,-16530,-40,0,30,-106,-260,-16530,-40,0,30
1780408897.710475,24.936071,-53,82,-86,-237,-16555,-27,7,44,-86,-237,-16555,-27,7,44
1780408897.729419,24.955015,-53,82,-47,-272,-16542,-39,-7,39,-47,-272,-16542,-39,-7,39
1780408897.748451,24.974046,-53,82,-48,-286,-16492,-4,-1,50,-48,-286,-16492,-4,-1,50
1780408897.767417,24.993012,-53,82,-66,-229,-16528,-40,-5,22,-66,-229,-16528,-40,-5,22
1780408897.786356,25.011952,-53,82,-68,-228,-16561,-47,3,29,-68,-228,-16561,-47,3,29
1780408897.805341,25.030937,-53,82,-28,-218,-16593,-21,-11,41,-28,-218,-16593,-21,-11,41
1780408897.824363,25.049959,-53,82,-85,-216,-16579,-30,2,42,-85,-216,-16579,-30,2,42
1780408897.843299,25.068895,-53,82,-93,-292,-16537,-31,-11,43,-93,-292,-16537,-31,-11,43
1780408897.862240,25.087836,-53,82,-45,-217,-16559,-31,0,36,-45,-217,-16559,-31,0,36
1780408897.881163,25.106758,-53,82,-78,-229,-16552,-45,5,48,-78,-229,-16552,-45,5,48
1780408897.900155,25.125750,-53,82,-23,-256,-16486,-29,8,39,-23,-256,-16486,-29,8,39
1780408897.919133,25.144729,-53,82,-11,-245,-16622,-59,4,35,-11,-245,-16622,-59,4,35
1780408897.938122,25.163718,-53,82,-52,-252,-16508,-40,-10,32,-52,-252,-16508,-40,-10,32
1780408897.957041,25.182636,-53,82,-68,-243,-16518,-42,1,37,-68,-243,-16518,-42,1,37
1780408897.975972,25.201568,-53,82,-66,-240,-16539,-38,1,39,-66,-240,-16539,-38,1,39
1780408897.994948,25.220543,-53,82,-17,-249,-16520,-46,3,40,-17,-249,-16520,-46,3,40
1780408898.013965,25.239560,-53,82,-106,-228,-16553,-27,-14,34,-106,-228,-16553,-27,-14,34
1780408898.032910,25.258506,-53,82,-69,-249,-16492,-71,3,44,-69,-249,-16492,-71,3,44
1780408898.051856,25.277452,-53,82,-62,-223,-16535,-37,-1,43,-62,-223,-16535,-37,-1,43
1780408898.070794,25.296389,-53,82,-128,-201,-16561,-47,-12,42,-128,-201,-16561,-47,-12,42
1780408898.089769,25.315365,-53,82,-52,-239,-16524,-45,-13,30,-52,-239,-16524,-45,-13,30
1780408898.108852,25.334448,-53,82,-61,-229,-16573,-24,0,41,-61,-229,-16573,-24,0,41
1780408898.127812,25.353408,-53,82,-108,-219,-16539,-44,1,29,-108,-219,-16539,-44,1,29
1780408898.146759,25.372354,-53,82,-54,-266,-16523,-42,-1,56,-54,-266,-16523,-42,-1,56
1780408898.165713,25.391309,-53,82,-82,-236,-16556,-34,-8,46,-82,-236,-16556,-34,-8,46
1780408898.184735,25.410331,-53,82,-65,-257,-16542,-44,-10,15,-65,-257,-16542,-44,-10,15
1780408898.203714,25.429310,-53,82,-30,-243,-16573,-43,-6,28,-30,-243,-16573,-43,-6,28
1780408898.222698,25.448294,-53,82,-78,-249,-16521,-39,4,32,-78,-249,-16521,-39,4,32
1780408898.241633,25.467229,-53,82,-68,-210,-16519,-41,8,47,-68,-210,-16519,-41,8,47
1780408898.260584,25.486180,-53,82,-105,-245,-16529,-47,1,44,-105,-245,-16529,-47,1,44
1780408898.279761,25.505357,-53,82,-58,-188,-16544,-37,7,40,-58,-188,-16544,-37,7,40
1780408898.300831,25.526427,-53,82,-55,-264,-16479,-35,-3,23,-55,-264,-16479,-35,-3,23
1780408898.319984,25.545580,-53,82,10,-183,-16524,-19,0,48,10,-183,-16524,-19,0,48
1780408898.339034,25.564630,-53,82,-46,-245,-16520,-43,-4,43,-46,-245,-16520,-43,-4,43
1780408898.358103,25.583699,-53,82,-43,-251,-16564,-46,1,36,-43,-251,-16564,-46,1,36
1780408898.377119,25.602715,-53,82,-50,-206,-16555,-26,3,41,-50,-206,-16555,-26,3,41
1780408898.396181,25.621777,-53,82,-55,-257,-16587,-58,-17,20,-55,-257,-16587,-58,-17,20
1780408898.415221,25.640817,-53,82,-37,-227,-16595,-36,-12,34,-37,-227,-16595,-36,-12,34
1780408898.434247,25.659843,-53,82,-50,-210,-16489,-53,4,42,-50,-210,-16489,-53,4,42
1780408898.453255,25.678850,-53,82,-29,-245,-16546,-24,-10,39,-29,-245,-16546,-24,-10,39
1780408898.471760,25.697356,-53,82,-55,-250,-16519,-21,-10,41,-55,-250,-16519,-21,-10,41
1780408898.489882,25.715477,-53,82,-98,-247,-16511,-43,-4,45,-98,-247,-16511,-43,-4,45
1780408898.508029,25.733625,-53,82,-17,-216,-16545,-52,2,41,-17,-216,-16545,-52,2,41
1780408898.526162,25.751757,-53,82,-97,-239,-16586,-33,2,36,-97,-239,-16586,-33,2,36
1780408898.544273,25.769869,-53,82,-79,-207,-16583,-18,-5,39,-79,-207,-16583,-18,-5,39
1780408898.562354,25.787950,-53,82,-30,-215,-16522,-34,-5,33,-30,-215,-16522,-34,-5,33
1780408898.580482,25.806078,-53,82,-26,-278,-16515,-45,-10,54,-26,-278,-16515,-45,-10,54
1780408898.598631,25.824226,-53,82,-64,-239,-16575,-46,-11,39,-64,-239,-16575,-46,-11,39
1780408898.616715,25.842311,-53,82,-33,-215,-16541,-33,1,22,-33,-215,-16541,-33,1,22
1780408898.634795,25.860391,-53,82,-100,-224,-16535,-47,-2,38,-100,-224,-16535,-47,-2,38
1780408898.652835,25.878431,-53,82,-61,-211,-16531,-44,-2,46,-61,-211,-16531,-44,-2,46
1780408898.671267,25.896863,-53,82,-64,-243,-16541,-29,-2,44,-64,-243,-16541,-29,-2,44
1780408898.690226,25.915821,-53,82,-117,-276,-16515,-58,3,35,-117,-276,-16515,-58,3,35
1780408898.709311,25.934906,-53,82,-25,-262,-16534,-43,-6,32,-25,-262,-16534,-43,-6,32
1780408898.728435,25.954031,-53,82,-59,-253,-16609,-29,-2,36,-59,-253,-16609,-29,-2,36
1780408898.747435,25.973031,-53,82,-96,-236,-16527,-48,0,28,-96,-236,-16527,-48,0,28
1780408898.766399,25.991995,-53,82,-28,-212,-16574,-28,8,40,-28,-212,-16574,-28,8,40
1780408898.785359,26.010955,-53,82,-94,-227,-16581,-45,-6,33,-94,-227,-16581,-45,-6,33
1780408898.804400,26.029995,-53,82,-50,-250,-16526,-32,5,40,-50,-250,-16526,-32,5,40
1780408898.823412,26.049008,-53,82,-10,-259,-16547,-39,-20,37,-10,-259,-16547,-39,-20,37
1780408898.842430,26.068025,-53,82,-90,-223,-16561,-29,6,23,-90,-223,-16561,-29,6,23
1780408898.861377,26.086972,-53,82,-7,-222,-16549,-32,-4,46,-7,-222,-16549,-32,-4,46
1780408898.880391,26.105987,-53,82,-78,-261,-16570,-29,-21,35,-78,-261,-16570,-29,-21,35
1780408898.899365,26.124961,-53,82,-34,-226,-16557,-30,-2,38,-34,-226,-16557,-30,-2,38
1780408898.918348,26.143944,-53,82,-12,-228,-16531,-38,-10,39,-12,-228,-16531,-38,-10,39
1780408898.937301,26.162897,-53,82,-34,-253,-16542,-30,-3,27,-34,-253,-16542,-30,-3,27
1780408898.956308,26.181903,-53,82,-63,-247,-16522,-40,-14,35,-63,-247,-16522,-40,-14,35
1780408898.975270,26.200866,-53,82,-12,-261,-16509,-43,-3,37,-12,-261,-16509,-43,-3,37
1780408898.994246,26.219842,-53,82,-61,-219,-16511,-26,-14,28,-61,-219,-16511,-26,-14,28
1780408899.013241,26.238837,-53,82,-39,-233,-16533,-62,-7,44,-39,-233,-16533,-62,-7,44
1780408899.032014,26.257609,-53,82,-80,-218,-16553,-31,3,40,-80,-218,-16553,-31,3,40
1780408899.050973,26.276569,-53,82,-12,-254,-16555,-31,3,34,-12,-254,-16555,-31,3,34
1780408899.070012,26.295608,-53,82,-73,-258,-16615,-35,-11,37,-73,-258,-16615,-35,-11,37
1780408899.088989,26.314584,-53,82,-92,-220,-16571,-38,3,46,-92,-220,-16571,-38,3,46
1780408899.107982,26.333577,-53,82,-40,-249,-16447,-45,2,35,-40,-249,-16447,-45,2,35
1780408899.126989,26.352585,-53,82,-71,-252,-16507,-35,4,44,-71,-252,-16507,-35,4,44
1780408899.145988,26.371584,-53,82,-52,-262,-16527,-35,0,37,-52,-262,-16527,-35,0,37
1780408899.164935,26.390530,-53,82,-44,-212,-16558,-53,-13,37,-44,-212,-16558,-53,-13,37
1780408899.183897,26.409492,-53,82,-65,-208,-16493,-43,11,28,-65,-208,-16493,-43,11,28
1780408899.202887,26.428483,-53,82,-65,-242,-16546,-35,-11,51,-65,-242,-16546,-35,-11,51
1780408899.221904,26.447500,-53,82,-32,-266,-16529,-38,-11,30,-32,-266,-16529,-38,-11,30
1780408899.240865,26.466460,-53,82,-72,-246,-16544,-46,0,44,-72,-246,-16544,-46,0,44
1780408899.259831,26.485427,-53,82,-95,-220,-16530,-22,-9,44,-95,-220,-16530,-22,-9,44
1780408899.278989,26.504585,-53,82,-57,-194,-16540,-43,-6,35,-57,-194,-16540,-43,-6,35
1780408899.299577,26.525173,-53,82,-26,-252,-16563,-31,0,39,-26,-252,-16563,-31,0,39
1780408899.318830,26.544426,-53,82,-43,-208,-16533,-36,-4,41,-43,-208,-16533,-36,-4,41
1780408899.337989,26.563585,-53,82,-44,-258,-16493,-33,1,39,-44,-258,-16493,-33,1,39
1780408899.357045,26.582640,-53,82,-45,-248,-16565,-30,-2,37,-45,-248,-16565,-30,-2,37
1780408899.376042,26.601638,-53,82,-39,-199,-16546,-47,-3,37,-39,-199,-16546,-47,-3,37
1780408899.395039,26.620634,-53,82,-36,-246,-16539,-19,-5,39,-36,-246,-16539,-19,-5,39
1780408899.414210,26.639805,-53,82,-55,-245,-16548,-34,5,27,-55,-245,-16548,-34,5,27
1780408899.433330,26.658926,-53,82,-82,-246,-16570,-44,7,41,-82,-246,-16570,-44,7,41
1780408899.452480,26.678076,-53,82,-66,-274,-16551,-31,2,45,-66,-274,-16551,-31,2,45
1780408899.471587,26.697183,-53,82,-108,-227,-16588,-29,-8,43,-108,-227,-16588,-29,-8,43
1780408899.490613,26.716208,-53,82,-31,-233,-16588,-61,-18,41,-31,-233,-16588,-61,-18,41
1780408899.509758,26.735354,-53,82,-5,-252,-16554,-35,-11,45,-5,-252,-16554,-35,-11,45
1780408899.529077,26.754673,-53,82,-25,-216,-16535,-41,-1,29,-25,-216,-16535,-41,-1,29
1780408899.548137,26.773733,-53,82,-71,-232,-16534,-50,-14,29,-71,-232,-16534,-50,-14,29
1780408899.567161,26.792756,-53,82,-48,-186,-16532,-15,7,37,-48,-186,-16532,-15,7,37
1780408899.586297,26.811892,-53,82,-45,-239,-16583,-29,2,23,-45,-239,-16583,-29,2,23
1780408899.605459,26.831054,-53,82,-98,-235,-16491,-40,-10,44,-98,-235,-16491,-40,-10,44
1780408899.624581,26.850176,-53,82,-47,-212,-16511,-39,-7,29,-47,-212,-16511,-39,-7,29
1780408899.643692,26.869288,-53,82,-62,-259,-16524,-21,7,26,-62,-259,-16524,-21,7,26
1780408899.662781,26.888376,-53,82,-54,-209,-16532,-41,4,46,-54,-209,-16532,-41,4,46
1780408899.681921,26.907516,-53,82,-48,-166,-16544,-47,-12,38,-48,-166,-16544,-47,-12,38
1780408899.701063,26.926659,-53,82,-103,-267,-16585,-37,-3,26,-103,-267,-16585,-37,-3,26
1780408899.720200,26.945795,-53,82,-16,-251,-16507,-30,-9,44,-16,-251,-16507,-30,-9,44
1780408899.739317,26.964912,-53,82,-18,-225,-16545,-37,13,37,-18,-225,-16545,-37,13,37
1780408899.758403,26.983999,-53,82,-52,-234,-16519,-44,-9,44,-52,-234,-16519,-44,-9,44
1780408899.777498,27.003093,-53,82,-80,-273,-16595,-38,-10,45,-80,-273,-16595,-38,-10,45
1780408899.796580,27.022176,-53,82,-13,-203,-16498,-38,5,32,-13,-203,-16498,-38,5,32
1780408899.815731,27.041326,-53,82,-84,-221,-16558,-48,4,37,-84,-221,-16558,-48,4,37
1780408899.834820,27.060416,-53,82,-64,-195,-16576,-34,-19,35,-64,-195,-16576,-34,-19,35
1780408899.853951,27.079546,-53,82,-66,-206,-16542,-26,-13,41,-66,-206,-16542,-26,-13,41
1780408899.872958,27.098554,-53,82,-68,-191,-16522,-27,3,43,-68,-191,-16522,-27,3,43
1780408899.892038,27.117634,-53,82,-74,-240,-16550,-42,6,31,-74,-240,-16550,-42,6,31
1780408899.911150,27.136745,-53,82,-6,-259,-16574,-37,-6,35,-6,-259,-16574,-37,-6,35
1780408899.930252,27.155848,-53,82,-78,-272,-16557,-14,-2,39,-78,-272,-16557,-14,-2,39
1780408899.949345,27.174941,-53,82,-29,-258,-16523,-36,-10,40,-29,-258,-16523,-36,-10,40
1780408899.968471,27.194067,-53,82,-68,-253,-16541,-47,-16,33,-68,-253,-16541,-47,-16,33
1780408899.987447,27.213042,-53,82,-1,-178,-16571,-33,-2,31,-1,-178,-16571,-33,-2,31
1780408900.006431,27.232026,-53,82,-39,-219,-16495,-44,1,41,-39,-219,-16495,-44,1,41
1780408900.025409,27.251004,-53,82,-43,-286,-16587,-27,-2,30,-43,-286,-16587,-27,-2,30
1780408900.044383,27.269979,-53,82,-84,-187,-16498,-35,6,36,-84,-187,-16498,-35,6,36
1780408900.063332,27.288928,-53,82,-26,-231,-16512,-33,-6,28,-26,-231,-16512,-33,-6,28
1780408900.082298,27.307894,-53,82,-57,-226,-16530,-38,-2,33,-57,-226,-16530,-38,-2,33
1780408900.101292,27.326888,-53,82,-60,-262,-16511,-48,-14,41,-60,-262,-16511,-48,-14,41
1780408900.120325,27.345920,-53,82,-37,-232,-16538,-10,-11,46,-37,-232,-16538,-10,-11,46
1780408900.139289,27.364884,-53,82,-66,-263,-16541,-28,-20,29,-66,-263,-16541,-28,-20,29
1780408900.158261,27.383857,-53,82,-55,-204,-16557,-41,7,29,-55,-204,-16557,-41,7,29
1780408900.177234,27.402829,-53,82,-18,-225,-16565,-37,-3,33,-18,-225,-16565,-37,-3,33
1780408900.196249,27.421845,-53,82,-90,-245,-16558,-33,-11,41,-90,-245,-16558,-33,-11,41
1780408900.215276,27.440872,-53,82,-112,-253,-16573,-43,5,33,-112,-253,-16573,-43,5,33
1780408900.234251,27.459847,-53,82,-14,-230,-16540,-30,-13,35,-14,-230,-16540,-30,-13,35
1780408900.253184,27.478780,-53,82,-14,-216,-16526,-28,-11,43,-14,-216,-16526,-28,-11,43
1780408900.272190,27.497786,-53,82,-117,-233,-16531,-48,-10,62,-117,-233,-16531,-48,-10,62
1780408900.291319,27.516915,-53,82,-82,-199,-16522,-30,-5,28,-82,-199,-16522,-30,-5,28
1780408900.313032,27.538628,-53,82,-8,-248,-16523,-44,-10,33,-8,-248,-16523,-44,-10,33
1780408900.332200,27.557795,-53,82,-40,-190,-16504,-38,1,39,-40,-190,-16504,-38,1,39
1780408900.351256,27.576852,-53,82,-63,-242,-16522,-28,-15,36,-63,-242,-16522,-28,-15,36
1780408900.370304,27.595900,-53,82,-34,-248,-16525,-56,-2,31,-34,-248,-16525,-56,-2,31
1780408900.389290,27.614886,-53,82,-67,-217,-16538,-38,-11,34,-67,-217,-16538,-38,-11,34
1780408900.408306,27.633902,-53,82,-47,-228,-16482,-24,3,43,-47,-228,-16482,-24,3,43
1780408900.427296,27.652891,-53,82,-95,-218,-16571,-44,-5,36,-95,-218,-16571,-44,-5,36
1780408900.446244,27.671839,-53,82,-92,-236,-16552,-32,-13,38,-92,-236,-16552,-32,-13,38
1780408900.465766,27.691362,-53,82,-111,-243,-16556,-35,5,38,-111,-243,-16556,-35,5,38
1780408900.484879,27.710475,-53,82,-62,-214,-16574,-26,-14,45,-62,-214,-16574,-26,-14,45
1780408900.503885,27.729481,-53,82,-53,-197,-16550,-36,-8,47,-53,-197,-16550,-36,-8,47
1780408900.522913,27.748508,-53,82,-47,-245,-16552,-28,-17,47,-47,-245,-16552,-28,-17,47
1780408900.541942,27.767538,-53,82,-70,-256,-16490,-61,-5,40,-70,-256,-16490,-61,-5,40
1780408900.560892,27.786488,-53,82,-44,-234,-16561,-32,-11,38,-44,-234,-16561,-32,-11,38
1780408900.579879,27.805475,-53,82,-29,-248,-16584,-54,-7,26,-29,-248,-16584,-54,-7,26
1780408900.598926,27.824521,-53,82,-47,-244,-16577,-46,-18,20,-47,-244,-16577,-46,-18,20
1780408900.617974,27.843570,-53,82,-17,-257,-16561,-38,-19,47,-17,-257,-16561,-38,-19,47
1780408900.636959,27.862555,-53,82,-27,-202,-16534,-5,-14,28,-27,-202,-16534,-5,-14,28
1780408900.655912,27.881508,-53,82,-46,-244,-16538,-38,14,43,-46,-244,-16538,-38,14,43
1780408900.674862,27.900458,-53,82,-59,-253,-16503,-49,-9,42,-59,-253,-16503,-49,-9,42
1780408900.693805,27.919400,-53,82,-59,-273,-16548,-38,-13,49,-59,-273,-16548,-38,-13,49
1780408900.712829,27.938424,-53,82,-53,-203,-16538,-40,-19,42,-53,-203,-16538,-40,-19,42
1780408900.731816,27.957412,-53,82,-55,-242,-16523,-22,-2,39,-55,-242,-16523,-22,-2,39
1780408900.750768,27.976364,-53,82,-60,-223,-16562,-65,-13,36,-60,-223,-16562,-65,-13,36
1780408900.769719,27.995315,-53,82,-28,-223,-16517,-26,-9,39,-28,-223,-16517,-26,-9,39
1780408900.788708,28.014304,-53,82,-112,-199,-16517,-41,-16,33,-112,-199,-16517,-41,-16,33
1780408900.807685,28.033281,-53,82,-74,-175,-16515,-46,-11,34,-74,-175,-16515,-46,-11,34
1780408900.826665,28.052261,-53,82,-47,-236,-16508,-41,-5,38,-47,-236,-16508,-41,-5,38
1780408900.845608,28.071204,-53,82,-107,-255,-16514,-27,-10,35,-107,-255,-16514,-27,-10,35
1780408900.864557,28.090153,-53,82,-95,-239,-16557,-34,-13,38,-95,-239,-16557,-34,-13,38
1780408900.883493,28.109089,-53,82,-61,-221,-16543,-39,-9,36,-61,-221,-16543,-39,-9,36
1780408900.902458,28.128054,-53,82,-115,-227,-16513,-32,3,32,-115,-227,-16513,-32,3,32
1780408900.921480,28.147076,-53,82,-70,-252,-16505,-37,-4,50,-70,-252,-16505,-37,-4,50
1780408900.940488,28.166084,-53,82,-93,-197,-16574,-38,5,39,-93,-197,-16574,-38,5,39
1780408900.959435,28.185030,-53,82,-47,-274,-16476,-48,-7,35,-47,-274,-16476,-48,-7,35
1780408900.978395,28.203991,-53,82,-52,-236,-16518,-47,-7,28,-52,-236,-16518,-47,-7,28
1780408900.997345,28.222941,-53,82,-70,-205,-16532,-46,-2,53,-70,-205,-16532,-46,-2,53
1780408901.016357,28.241953,-53,82,-46,-242,-16535,-34,1,52,-46,-242,-16535,-34,1,52
1780408901.035341,28.260937,-53,82,-98,-250,-16519,-46,-5,31,-98,-250,-16519,-46,-5,31
1780408901.054288,28.279883,-53,82,-78,-213,-16521,-43,2,21,-78,-213,-16521,-43,2,21
1780408901.073223,28.298819,-53,82,-99,-227,-16524,-26,-17,29,-99,-227,-16524,-26,-17,29
1780408901.092192,28.317788,-53,82,-107,-235,-16511,-46,-12,32,-107,-235,-16511,-46,-12,32
1780408901.111206,28.336802,-53,82,-50,-246,-16513,-21,-15,29,-50,-246,-16513,-21,-15,29
1780408901.130242,28.355838,-53,82,-79,-193,-16579,-42,-6,32,-79,-193,-16579,-42,-6,32
1780408901.149200,28.374795,-53,82,-84,-195,-16514,-45,-8,40,-84,-195,-16514,-45,-8,40
1780408901.168209,28.393804,-53,82,-43,-280,-16555,-49,-7,34,-43,-280,-16555,-49,-7,34
1780408901.187154,28.412750,-53,82,-38,-243,-16602,-35,-9,40,-38,-243,-16602,-35,-9,40
1780408901.206215,28.431811,-53,82,-62,-273,-16550,-57,-15,38,-62,-273,-16550,-57,-15,38
1780408901.225194,28.450789,-53,82,-39,-209,-16553,-43,-15,43,-39,-209,-16553,-43,-15,43
1780408901.244171,28.469767,-53,82,-65,-240,-16557,-47,-3,14,-65,-240,-16557,-47,-3,14
1780408901.263098,28.488694,-53,82,-79,-213,-16524,-31,-9,27,-79,-213,-16524,-31,-9,27
1780408901.282302,28.507898,-53,82,-50,-241,-16566,-39,-14,53,-50,-241,-16566,-39,-14,53
1780408901.301513,28.527108,-53,82,-32,-218,-16519,-35,0,33,-32,-218,-16519,-35,0,33
1780408901.320868,28.546464,-53,82,-79,-247,-16496,-34,0,35,-79,-247,-16496,-34,0,35
1780408901.340108,28.565703,-53,82,-85,-244,-16543,-25,1,49,-85,-244,-16543,-25,1,49
1780408901.359422,28.585018,-53,82,-77,-219,-16492,-19,1,29,-77,-219,-16492,-19,1,29
1780408901.378528,28.604124,-53,82,-57,-226,-16529,-14,-4,17,-57,-226,-16529,-14,-4,17
1780408901.396728,28.622324,-53,82,-97,-268,-16569,-40,-7,41,-97,-268,-16569,-40,-7,41
1780408901.414871,28.640467,-53,82,-44,-221,-16548,-31,-1,29,-44,-221,-16548,-31,-1,29
1780408901.433012,28.658608,-53,82,-67,-204,-16613,-40,-9,33,-67,-204,-16613,-40,-9,33
1780408901.451071,28.676666,-53,82,-49,-235,-16570,-38,-14,42,-49,-235,-16570,-38,-14,42
1780408901.469124,28.694720,-53,82,-64,-247,-16576,-33,-4,29,-64,-247,-16576,-33,-4,29
1780408901.487226,28.712822,-53,82,-71,-227,-16524,-25,-5,41,-71,-227,-16524,-25,-5,41
1780408901.505354,28.730950,-53,82,-64,-223,-16485,-37,-7,29,-64,-223,-16485,-37,-7,29
1780408901.523511,28.749106,-53,82,-42,-210,-16531,-36,2,24,-42,-210,-16531,-36,2,24
1780408901.541635,28.767231,-53,82,-42,-225,-16557,-60,-24,44,-42,-225,-16557,-60,-24,44
1780408901.559767,28.785362,-53,82,-84,-209,-16590,-53,-7,39,-84,-209,-16590,-53,-7,39
1780408901.577908,28.803504,-53,82,-10,-244,-16498,-23,6,39,-10,-244,-16498,-23,6,39
1780408901.596861,28.822457,-53,82,-69,-203,-16543,-62,-9,38,-69,-203,-16543,-62,-9,38
1780408901.615902,28.841498,-53,82,-65,-215,-16558,-42,11,37,-65,-215,-16558,-42,11,37
1780408901.634945,28.860541,-53,82,-18,-235,-16525,-46,-5,45,-18,-235,-16525,-46,-5,45
1780408901.654000,28.879596,-53,82,-40,-219,-16554,-33,-9,38,-40,-219,-16554,-33,-9,38
1780408901.672978,28.898573,-53,82,-49,-232,-16494,-41,5,42,-49,-232,-16494,-41,5,42
1780408901.691928,28.917524,-53,82,-17,-277,-16603,-46,-4,46,-17,-277,-16603,-46,-4,46
1780408901.711009,28.936605,-53,82,-88,-214,-16535,-44,-12,31,-88,-214,-16535,-44,-12,31
1780408901.730037,28.955633,-53,82,-51,-244,-16523,-39,8,43,-51,-244,-16523,-39,8,43
1780408901.748995,28.974591,-53,82,-43,-230,-16517,-45,-2,43,-43,-230,-16517,-45,-2,43
1780408901.767940,28.993536,-53,82,-11,-190,-16523,-51,5,46,-11,-190,-16523,-51,5,46
1780408901.786916,29.012511,-53,82,-35,-187,-16511,-28,2,47,-35,-187,-16511,-28,2,47
1780408901.805905,29.031501,-53,82,-30,-256,-16537,-27,-13,40,-30,-256,-16537,-27,-13,40
1780408901.824891,29.050487,-53,82,-63,-283,-16520,-40,0,47,-63,-283,-16520,-40,0,47
1780408901.843839,29.069435,-53,82,-120,-247,-16592,-44,9,38,-120,-247,-16592,-44,9,38
1780408901.863065,29.088660,-53,82,-76,-248,-16547,-33,-4,34,-76,-248,-16547,-33,-4,34
1780408901.882166,29.107761,-53,82,-103,-238,-16488,-34,-20,32,-103,-238,-16488,-34,-20,32
1780408901.901285,29.126880,-53,82,-51,-270,-16568,-32,-7,29,-51,-270,-16568,-32,-7,29
1780408901.920761,29.146357,-53,82,-33,-205,-16571,-48,11,22,-33,-205,-16571,-48,11,22
1780408901.939874,29.165470,-53,82,-34,-182,-16595,-40,-13,34,-34,-182,-16595,-40,-13,34
1780408901.959015,29.184611,-53,82,-83,-234,-16501,-26,-8,30,-83,-234,-16501,-26,-8,30
1780408901.978248,29.203844,-53,82,-70,-247,-16564,-36,1,37,-70,-247,-16564,-36,1,37
1780408901.997393,29.222989,-53,82,-76,-198,-16542,-42,2,38,-76,-198,-16542,-42,2,38
1780408902.016486,29.242082,-53,82,-68,-229,-16517,-31,10,32,-68,-229,-16517,-31,10,32
1780408902.035647,29.261243,-53,82,0,-246,-16521,-28,1,37,0,-246,-16521,-28,1,37
1780408902.054781,29.280376,-53,82,-86,-212,-16555,-29,11,53,-86,-212,-16555,-29,11,53
1780408902.073955,29.299551,-53,82,-56,-202,-16584,-49,-5,36,-56,-202,-16584,-49,-5,36
1780408902.093025,29.318620,-53,82,-90,-228,-16545,-43,-4,29,-90,-228,-16545,-43,-4,29
1780408902.112242,29.337838,-53,82,-88,-186,-16554,-36,-6,53,-88,-186,-16554,-36,-6,53
1780408902.131402,29.356997,-53,82,-52,-209,-16523,-35,-11,40,-52,-209,-16523,-35,-11,40
